Inumber,Course,Professor,Type,Class,StudentType,duration,Date,Status
697742261,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,63.68,1/18/2018 11:20,Attended
697742261,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,24.2,1/18/2018 9:07,Attended
516641524,MATH 109,K. Shane Goodwin,OneToOne,Junior,OnCampus,60,3/1/2018 12:00,Cancelled
697773356,FDMAT108,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,60.09,2/22/2018 14:11,Attended
697773356,FDMAT108,Elaine Rumsey Wagner,DropIn,Junior,OnCampus,10.22,1/29/2018 9:29,Attended
699013363,CHEM 106L,Matthew Spencer Heywood,DropIn,Junior,OnCampus,60,1/16/2018 17:43,Check In
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,98.07,3/20/2018 19:28,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,60,3/13/2018 20:36,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,87.23,3/7/2018 13:48,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,77.89,3/5/2018 18:07,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,58.47,2/14/2018 14:37,Attended
516864778,MATH 221C,Bonnie S. Moon,OneToOne,Junior,OnCampus,60,3/6/2018 12:00,Cancelled
516864778,MATH 221C,Bonnie S. Moon,OneToOne,Junior,OnCampus,60,2/22/2018 13:00,Cancelled
516864778,MATH 221C,Bonnie S. Moon,OneToOne,Junior,OnCampus,30,2/22/2018 11:30,Cancelled
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,52.71,2/8/2018 16:37,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,13.07,2/7/2018 15:05,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,58.58,2/2/2018 15:04,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,107.03,1/30/2018 16:05,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,65.83,1/26/2018 15:09,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,49.44,1/24/2018 15:10,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,66.81,1/23/2018 16:08,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,37.67,1/22/2018 13:07,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,70.63,1/19/2018 13:46,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,36.57,1/17/2018 15:02,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,79.81,1/12/2018 14:38,Attended
699233200,MATH 109,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,115.81,1/11/2018 15:15,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,0.04,3/26/2018 15:01,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,71.16,3/26/2018 13:50,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,38.19,3/23/2018 12:06,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,34.47,3/19/2018 12:08,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,40.74,3/16/2018 12:01,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,20.41,3/6/2018 12:15,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,49.67,2/28/2018 11:53,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,34.82,2/27/2018 14:58,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,28.46,2/26/2018 12:00,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,21.86,2/23/2018 12:21,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,19.26,2/16/2018 12:26,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,11.59,2/14/2018 12:27,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,0.41,2/8/2018 16:10,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,78.27,2/8/2018 14:51,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,28.13,2/8/2018 13:00,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,0.05,2/1/2018 13:44,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,14.72,1/26/2018 13:46,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,30.05,1/19/2018 13:48,Attended
700283493,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,28.84,1/18/2018 14:50,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,3/27/2018 19:49,Check In
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,3/23/2018 11:35,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,104.24,3/20/2018 15:19,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,104.66,3/16/2018 12:03,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,3/13/2018 17:46,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,150.13,3/9/2018 12:04,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,3/6/2018 14:59,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,51.17,2/22/2018 19:25,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,2/13/2018 15:50,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,1/25/2018 19:08,Attended
700473495,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,528.28,1/25/2018 10:20,Attended
701014922,FDMAT112,Heidi Jean Turner,DropIn,Sophomore,OnCampus,60,1/10/2018 12:51,Check In
701199674,MATH 110X,Paul Franklin Cox,DropIn,Sophomore,OnCampus,79.38,1/11/2018 13:08,Attended
702059038,,,DropIn,Junior,OnCampus,67.1,1/19/2018 12:31,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,3/29/2018 16:31,Check In
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,93.14,3/28/2018 11:24,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,1.96,3/24/2018 11:57,Attended
702871829,FDREL301,Curtis Roy Castillow,DropIn,Sophomore,OnCampus,60,3/20/2018 15:38,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,3/15/2018 17:09,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,168.05,3/13/2018 10:33,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,3/6/2018 18:59,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,36.59,2/23/2018 9:08,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,2/20/2018 13:08,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,146.77,2/15/2018 16:17,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,22.4,2/14/2018 9:04,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,77.36,2/10/2018 12:07,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,2/6/2018 18:54,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60.08,2/6/2018 12:03,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,2/1/2018 16:21,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,1/30/2018 15:50,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,109.34,1/23/2018 15:14,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,202.73,1/23/2018 11:51,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,60,1/16/2018 15:12,Attended
702871829,MATH 101,Serena Dawn Roundy,DropIn,Sophomore,OnCampus,102.46,1/9/2018 16:13,Attended
703239325,FDMAT108,Kasey Lynn Halling,DropIn,Sophomore,OnCampus,60,1/17/2018 18:23,Check In
703239325,FDMAT108,Kasey Lynn Halling,DropIn,Sophomore,OnCampus,0.05,1/17/2018 18:23,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,29.27,3/27/2018 12:04,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,175.01,3/26/2018 12:36,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,24.32,3/23/2018 14:59,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,42.75,3/22/2018 15:12,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,68.06,3/22/2018 12:04,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,32.55,3/21/2018 13:03,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,60,3/20/2018 9:44,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,99.79,3/14/2018 14:02,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,60,3/5/2018 12:05,Attended
703348098,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,60,3/1/2018 12:02,Attended
704309218,FDMAT108,Jennifer Pack,DropIn,Freshman,OnCampus,0.08,2/1/2018 14:25,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/28/2018 8:58,Check In
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/27/2018 8:58,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/21/2018 9:03,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/20/2018 9:18,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/16/2018 9:08,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/14/2018 8:55,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/12/2018 8:55,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/7/2018 8:53,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,3/6/2018 8:53,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,2/26/2018 8:58,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,2/23/2018 8:44,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,153.95,2/21/2018 8:52,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,96.96,2/17/2018 11:22,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,148.51,2/14/2018 16:27,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,1/16/2018 16:22,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,94.61,1/12/2018 10:05,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,33.82,1/10/2018 10:02,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,60,1/9/2018 8:58,Attended
704684707,MATH 316,Matthew J. Lewis,DropIn,Sophomore,OnCampus,277.46,1/8/2018 9:07,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,3/29/2018 12:29,Check In
519850242,MATH 109,Elaine Rumsey Wagner,OneToOne,Sophomore,OnCampus,60,3/19/2018 11:30,Cancelled
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,67.29,3/29/2018 11:22,Attended
705143968,GS   106A,Mark James Orchard,DropIn,Freshman,OnCampus,60,3/27/2018 12:12,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,58.37,3/27/2018 11:13,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,3/22/2018 12:16,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,57.08,3/22/2018 11:18,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,46.91,3/20/2018 10:42,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,3/15/2018 12:18,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,59.49,3/15/2018 11:18,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,3/13/2018 12:19,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,55.45,3/13/2018 11:20,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,3/8/2018 12:25,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60.79,3/8/2018 11:19,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,68.65,3/6/2018 11:21,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,3/1/2018 10:35,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,22.11,2/27/2018 11:18,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,50.46,2/22/2018 11:18,Attended
519850242,MATH 109,Elaine Rumsey Wagner,OneToOne,Sophomore,OnCampus,60,2/15/2018 12:00,Cancelled
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,76.25,2/20/2018 11:20,Attended
705143968,,,DropIn,Freshman,OnCampus,60,2/15/2018 11:49,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,63.15,2/15/2018 10:44,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,111.79,2/13/2018 11:27,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,2/8/2018 11:39,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,14.33,2/8/2018 11:24,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,2/6/2018 12:43,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,78.73,2/6/2018 11:21,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,0.13,2/1/2018 11:26,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,36.56,2/1/2018 10:49,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,58.84,1/30/2018 11:21,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,59.32,1/25/2018 11:12,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,1/23/2018 11:58,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,35.07,1/23/2018 11:19,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,93.9,1/18/2018 11:30,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,60,1/16/2018 13:06,Attended
705143968,MATH 100B,Rachel K. Hurst,DropIn,Freshman,OnCampus,94.87,1/16/2018 11:26,Attended
705143968,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,108.47,1/11/2018 13:46,Attended
705143968,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,99.84,1/10/2018 15:19,Attended
705143968,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,0.21,1/10/2018 15:19,Attended
705731993,,,DropIn,Sophomore,OnCampus,0.06,1/29/2018 12:18,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,18.28,3/28/2018 16:45,Attended
706285666,MUSIC213,Daniel D. Kerr,DropIn,Junior,OnCampus,0.07,3/28/2018 16:45,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,15.51,3/14/2018 16:31,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,29.3,3/9/2018 11:44,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,0.13,2/28/2018 17:21,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,32.84,2/28/2018 16:48,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,26.09,2/21/2018 16:30,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,37.21,2/14/2018 16:41,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,19.82,2/9/2018 11:37,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,28.66,1/31/2018 16:31,Attended
706285666,MATH 100B,Daniel B. Baird,DropIn,Junior,OnCampus,20.89,1/24/2018 16:48,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,41.18,3/21/2018 13:55,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,27.75,2/28/2018 13:55,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,60,2/26/2018 11:40,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,26.64,2/26/2018 11:12,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,48.39,2/22/2018 16:47,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,22.51,2/21/2018 14:10,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,22.06,2/14/2018 12:18,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,22.49,2/13/2018 17:44,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,1.82,2/8/2018 11:21,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,28.91,2/8/2018 9:25,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,26.77,2/5/2018 13:51,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,53.73,1/31/2018 14:00,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,38.47,1/30/2018 18:36,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,3.49,1/26/2018 11:17,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,44.97,1/25/2018 18:57,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,40.85,1/24/2018 11:52,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,10.63,1/19/2018 9:52,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,74.87,1/18/2018 11:20,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,60,1/17/2018 14:58,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,0.26,1/17/2018 14:57,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,22.54,1/17/2018 14:34,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,60,1/10/2018 16:38,Attended
706371835,MATH 101,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,16.76,1/10/2018 16:19,Attended
707380134,FDMAT108,Jennifer Dawson Baxter,DropIn,Sophomore,OnCampus,0.07,2/28/2018 16:42,Attended
707380134,FDMAT108,Jennifer Dawson Baxter,DropIn,Sophomore,OnCampus,40.46,2/28/2018 16:01,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,131.69,3/27/2018 17:48,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,3/22/2018 15:12,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,82.99,3/20/2018 17:30,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,60,3/19/2018 17:56,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,76.06,3/15/2018 15:09,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,3.24,3/13/2018 16:34,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,87.46,3/10/2018 11:33,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,67.36,3/8/2018 16:54,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,53.51,3/1/2018 17:37,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,64.13,2/27/2018 17:07,Attended
707626808,ECEN 160,Randall Vernon Jack,DropIn,Freshman,OnCampus,0.53,2/9/2018 14:56,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,92.47,1/30/2018 16:59,Attended
707626808,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,63.32,1/23/2018 18:41,Attended
708920640,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,60,1/29/2018 14:11,Check In
708920640,FDMAT108,Donald Baldwin,DropIn,Freshman,OnCampus,0.22,1/29/2018 14:11,Attended
709806741,FDMAT108,Carrie J. Garner,DropIn,Freshman,OnCampus,219.38,3/28/2018 14:13,Attended
709806741,FDMAT108,Carrie J. Garner,DropIn,Freshman,OnCampus,31.93,3/8/2018 10:44,Attended
710153855,MATH 100B,Daniel B. Baird,DropIn,Freshman,OnCampus,6.76,2/23/2018 12:39,Attended
710153855,MATH 100B,Daniel B. Baird,DropIn,Freshman,OnCampus,65.18,2/12/2018 10:05,Attended
710153855,,,DropIn,Freshman,OnCampus,0.16,2/9/2018 14:00,Attended
710153855,MATH 100B,Daniel B. Baird,DropIn,Freshman,OnCampus,13.5,2/9/2018 13:46,Attended
710153855,MATH 100B,Daniel B. Baird,DropIn,Freshman,OnCampus,8.61,1/23/2018 9:49,Attended
710153855,MATH 100B,Daniel B. Baird,DropIn,Freshman,OnCampus,5.57,1/19/2018 13:08,Attended
711789553,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,60,3/3/2018 13:12,Check In
711789553,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,39.34,2/28/2018 14:19,Attended
711939736,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,47.87,2/2/2018 16:53,Attended
712076383,MATH 101,Elizabeth E. Crisp,DropIn,Freshman,OnCampus,96.77,1/20/2018 16:47,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,27.35,3/26/2018 10:34,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,30.74,3/26/2018 10:03,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,17.13,3/23/2018 10:17,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,16.67,3/23/2018 10:01,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,19.65,3/14/2018 10:17,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,18.95,3/14/2018 9:58,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,25.64,3/9/2018 10:23,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,18.46,3/9/2018 10:04,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,14.14,2/28/2018 10:21,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,20.98,2/28/2018 10:00,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,23.36,2/23/2018 14:10,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,19.63,2/23/2018 13:51,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,17.69,2/16/2018 10:14,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,18.8,2/16/2018 9:55,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,16.3,2/9/2018 10:18,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,18.35,2/9/2018 10:00,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,16.05,1/31/2018 10:02,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,21.41,1/31/2018 9:40,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,24.73,1/26/2018 10:06,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,33.93,1/19/2018 15:10,Attended
713101941,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,18.75,1/19/2018 10:34,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,13.86,3/28/2018 19:43,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,71.06,3/24/2018 13:03,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,60,3/20/2018 18:42,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,110.57,3/13/2018 18:08,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,129.54,3/12/2018 16:19,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,60,3/5/2018 16:16,Attended
713451121,FDMAT112,Jason D. Rose,DropIn,Sophomore,OnCampus,27.54,3/2/2018 11:29,Attended
